prc_player_id,source_system,source_player_id,source_display_name,source_position,source_team,mapping_method,mapping_status,first_seen_date
PRC-7b578633-c48e-4348-abc0-6cb3a9b1a342,mfl,16581,Jayden Daniels,QB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-e01c57bc-1567-41bd-b497-2da8e0145c7f,mfl,16582,Bo Nix,QB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-7bbef235-45db-44b1-9528-11643aafee74,mfl,16593,Blake Corum,RB,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-1f245a3b-2e5f-4b08-a6db-d36559995ec7,mfl,16594,Trey Benson,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-e4705f8f-2fe0-415a-bb4d-4e278b939218,mfl,16596,Braelon Allen,RB,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-1e2671cf-2e65-4559-82fb-92cf4bb2a1fd,mfl,16597,Jonathon Brooks,RB,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-8f296818-318c-4799-aa8d-b5163fefb98a,mfl,16598,Bucky Irving,RB,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-a97f258b-6560-48de-9fe5-43f61051c0d2,mfl,16603,Ray Davis,RB,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-4b41d37c-f920-4e65-a7ec-6cab62654d49,mfl,16604,MarShawn Lloyd,RB,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-136b6c34-2e61-4669-a8cf-ba3fe502f06e,mfl,16614,Marvin Harrison Jr,WR,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-ce38207d-b361-45c9-b341-97ab036756a6,mfl,16615,Malik Nabers,WR,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-25abe7cb-a8ad-4347-b006-2dd86d88ff42,mfl,16616,Rome Odunze,WR,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-f66ec069-d1b2-474e-8e7a-30855d98f862,mfl,16618,Brian Thomas,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-e880b7fa-a612-4235-bb53-df5bb96abf1e,mfl,16620,Xavier Worthy,WR,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-8bbc434e-781b-4074-9ff6-7466f86a3e2f,mfl,16622,Ricky Pearsall,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-2b0e9865-c02d-43fe-ad01-8dda6ef4ddeb,mfl,16626,Adonai Mitchell,WR,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-d82b627e-e9ab-4106-9c45-1279dbb40e86,mfl,16627,Ladd McConkey,WR,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-99dab9b0-6d0e-4baf-9683-6254dbf0bf76,mfl,16628,Jalen McMillan,WR,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-589915e2-e3fa-4e4f-bc7f-8b1193360f1d,mfl,16641,Brock Bowers,TE,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-aafc92d1-2eee-46be-9dc1-ca0cee0e6618,mfl,16684,Malik Washington,WR,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-6b9bf31f-d190-4da4-ab55-55632943a66d,mfl,16723,AJ Barner,TE,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-8c4352ae-1bca-4a2a-a8fa-bfa8c4c821cc,mfl,16747,Tyrone Tracy,RB,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-5b92d2e5-14b7-4562-94d3-9762821f1220,mfl,16757,Kimani Vidal,RB,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-09d68b87-eed8-425f-bd4e-b730bc4b8266,mfl,16809,Jalen Coker,WR,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-dba6e29d-41fa-4396-84ff-9adfa9e714d6,mfl,17030,Cam Ward,QB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-fcf58d5e-1f15-423c-837c-4fe85a65e214,mfl,17032,Jaxson Dart,QB,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-dcc0f400-37b3-416f-8b40-1a4afc01ab5c,mfl,17039,Tyler Shough,QB,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-1a3f719e-db91-4c85-99f6-e6e0b76f0c45,mfl,17042,Ashton Jeanty,RB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-d14d1cbc-267b-4d1f-b443-eb0345622591,mfl,17043,TreVeyon Henderson,RB,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-c1e2148a-7c8f-41a8-831d-e2ecf44e5f08,mfl,17044,Omarion Hampton,RB,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-8ba5ead2-a4b9-481d-b60a-bdbf8bbefc65,mfl,17045,Cam Skattebo,RB,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-d10b046c-2ad3-4876-bf22-5a2425c608be,mfl,17047,Dylan Sampson,RB,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-a33a8bb6-bb16-4a54-8792-2d65e2375327,mfl,17048,Kaleb Johnson,RB,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-0143ca22-3766-4306-92e6-ea5fd587421f,mfl,17051,Quinshon Judkins,RB,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-c3198704-2a15-4786-9128-caeb43a461ab,mfl,17052,Bhayshul Tuten,RB,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-0e6ee2a2-3ca5-4a81-a1fa-66bc8054e074,mfl,17053,Woody Marks,RB,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-4b96d26d-fa1e-4acb-b0bf-6bc7ea225341,mfl,17066,Kyle Monangai,RB,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-342f0c77-e1f6-402d-a0cf-87377972be4b,mfl,17068,RJ Harvey,RB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-0df1e879-9549-4ffb-ac58-d5e917717f65,mfl,17070,Luther Burden,WR,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-fa25d871-3ffa-44d2-b9d7-fe411a27c943,mfl,17071,Tetairoa McMillan,WR,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-70e60abc-8397-48d8-9d11-0583909230f3,mfl,17072,Tre' Harris,WR,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-ecfc9d2b-69da-4fea-bb44-8d70a9f799f7,mfl,17074,Travis Hunter,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-1473bc41-d30e-43d8-9353-69ac2ae89784,mfl,17075,Matthew Golden,WR,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-dde19e9a-fe62-43fd-84ad-6ebe4ddb2e88,mfl,17081,Emeka Egbuka,WR,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-81dffe9a-5ab3-4ed0-86b3-28df8cfa682a,mfl,17083,Jayden Higgins,WR,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-4d7c46b4-abcc-4751-953d-f9b842aae67b,mfl,17099,Oronde Gadsden,TE,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-18b5fb20-026d-4d5a-9730-0dcc40e0b184,mfl,17102,Tyler Warren,TE,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-86e6c9c7-0eff-4278-b585-6927c61d332a,mfl,17103,Harold Fannin,TE,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-75976f08-bdfe-4ca1-b8ff-164b5ed23897,mfl,17104,Colston Loveland,TE,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-35d87e10-f262-4f5f-b621-7242cd901680,mfl,17105,Gunnar Helm,TE,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-e642cef8-c47a-4d8e-84b9-8b3bf05a2382,mfl,17157,Isaac TeSlaa,WR,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-e3a2c92d-1acc-4442-94c2-543b925b815b,mfl,17256,Jacory Croskey-Merritt,RB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-af0e08c1-0be8-4c32-9cd9-8c307859dc92,mfl,17462,Fernando Mendoza,QB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-71e36d05-ff30-41d0-abee-bf98257e7e2d,mfl,17472,Jeremiyah Love,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-4dafbf00-dd34-4444-a3f4-d43fed4461a6,mfl,17473,Jadarian Price,RB,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-22818d97-cb53-4691-a31c-b75745b7d0d8,mfl,17474,Emmett Johnson,RB,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-76bb36af-eeef-4d3b-ae33-1dea8b5e070d,mfl,17476,Nicholas Singleton,RB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-acc71f61-611e-4749-8b5f-f4df3ca84cbd,mfl,17477,Jonah Coleman,RB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-06ebb835-f7ef-4902-b481-4eb0a3008d65,mfl,17478,Kaytron Allen,RB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-2baab75a-c1eb-4fdc-9bb8-542cb47c89cb,mfl,17481,Demond Claiborne,RB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-4e66fcd0-2fe8-4a85-8c24-e1bcb4c4bb19,mfl,17482,Mike Washington,RB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-1c14f813-305d-431a-bd20-7ff00e88bda3,mfl,17485,Kaelon Black,RB,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-eb0f4077-b6ad-4574-a408-fa7129f2c704,mfl,17497,Carnell Tate,WR,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-89e64cd5-8768-4e40-8f5b-eb07f9706aec,mfl,17498,Jordyn Tyson,WR,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-ba30cd9d-e799-4ba2-ae34-6bccffd51f29,mfl,17499,Makai Lemon,WR,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-2801fccc-e740-4fe7-b1c5-16d33f16aef9,mfl,17500,Denzel Boston,WR,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-fa6c6a75-8787-45a6-a3aa-9c19fd751787,mfl,17501,KC Concepcion,WR,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-f7678bd1-232d-4c4a-8830-4badbf795585,mfl,17502,Omar Cooper,WR,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-42d26231-1cd8-4b6d-9008-f0db4a8a7677,mfl,17503,Germie Bernard,WR,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-fff7defa-7c7f-4c1e-a10b-c6122f757833,mfl,17506,Chris Bell,WR,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-2bb5c036-bf08-4709-94e2-080380e56704,mfl,17507,Zachariah Branch,WR,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-1b1f1a9d-4576-4a57-bfb1-8687ebdfaf9c,mfl,17512,Antonio Williams,WR,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-5550919a-ccfd-44f5-92c2-b5a25fad24b6,mfl,17514,De'Zhaun Stribling,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-e491771b-4acc-421a-9551-46d5b592fa1e,mfl,17543,Kenyon Sadiq,TE,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-cc9bf519-3601-4686-85ba-8d43f61342fb,mfl,17544,Eli Stowers,TE,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-a6026836-0e14-4e95-9f8e-e6c9d1fda2d3,mfl,7836,Aaron Rodgers,QB,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-10fc751b-a6df-42ff-b4c1-9a94d1839820,mfl,9431,Matthew Stafford,QB,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-b5bbb1ff-41a5-4bf1-aef1-459f497cf35c,sleeper,10219,Chris Rodriguez,RB,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-2ff32806-dffe-4723-9fc5-84752111db0c,sleeper,10222,Jayden Reed,WR,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-b22b3c04-62e6-4896-9616-a82345bedf2e,sleeper,10229,Rashee Rice,WR,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-ea05293f-2fc2-4cdc-a1b4-554fed131ce7,sleeper,10232,Michael Wilson,WR,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-90cb91aa-3ee6-45f5-8236-234cc5f0b66d,sleeper,10236,Dalton Kincaid,TE,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-f0b4abe0-fc99-4122-b58a-be87cdc17826,sleeper,10859,Sam LaPorta,TE,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-2c0d2abc-9158-4e47-a64e-ea8acb6a49b2,sleeper,11560,Caleb Williams,QB,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-e01c57bc-1567-41bd-b497-2da8e0145c7f,sleeper,11563,Bo Nix,QB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-82c26459-dac9-4a1b-ae9d-2a2269093890,sleeper,11564,Drake Maye,QB,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-7b578633-c48e-4348-abc0-6cb3a9b1a342,sleeper,11566,Jayden Daniels,QB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-a97f258b-6560-48de-9fe5-43f61051c0d2,sleeper,11575,Ray Davis,RB,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-e4705f8f-2fe0-415a-bb4d-4e278b939218,sleeper,11576,Braelon Allen,RB,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-4b41d37c-f920-4e65-a7ec-6cab62654d49,sleeper,11581,MarShawn Lloyd,RB,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-1e2671cf-2e65-4559-82fb-92cf4bb2a1fd,sleeper,11583,Jonathon Brooks,RB,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-8f296818-318c-4799-aa8d-b5163fefb98a,sleeper,11584,Bucky Irving,RB,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-7bbef235-45db-44b1-9528-11643aafee74,sleeper,11586,Blake Corum,RB,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-1f245a3b-2e5f-4b08-a6db-d36559995ec7,sleeper,11589,Trey Benson,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-6b9bf31f-d190-4da4-ab55-55632943a66d,sleeper,11603,AJ Barner,TE,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-589915e2-e3fa-4e4f-bc7f-8b1193360f1d,sleeper,11604,Brock Bowers,TE,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-aafc92d1-2eee-46be-9dc1-ca0cee0e6618,sleeper,11610,Malik Washington,WR,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-99dab9b0-6d0e-4baf-9683-6254dbf0bf76,sleeper,11618,Jalen McMillan,WR,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-25abe7cb-a8ad-4347-b006-2dd86d88ff42,sleeper,11620,Rome Odunze,WR,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-e880b7fa-a612-4235-bb53-df5bb96abf1e,sleeper,11624,Xavier Worthy,WR,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-2b0e9865-c02d-43fe-ad01-8dda6ef4ddeb,sleeper,11625,Adonai Mitchell,WR,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-136b6c34-2e61-4669-a8cf-ba3fe502f06e,sleeper,11628,Marvin Harrison Jr,WR,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-f66ec069-d1b2-474e-8e7a-30855d98f862,sleeper,11631,Brian Thomas,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-ce38207d-b361-45c9-b341-97ab036756a6,sleeper,11632,Malik Nabers,WR,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-d82b627e-e9ab-4106-9c45-1279dbb40e86,sleeper,11635,Ladd McConkey,WR,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-8bbc434e-781b-4074-9ff6-7466f86a3e2f,sleeper,11638,Ricky Pearsall,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-09d68b87-eed8-425f-bd4e-b730bc4b8266,sleeper,11646,Jalen Coker,WR,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-5b92d2e5-14b7-4562-94d3-9762821f1220,sleeper,11647,Kimani Vidal,RB,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-8c4352ae-1bca-4a2a-a8fa-bfa8c4c821cc,sleeper,11655,Tyrone Tracy,RB,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-d10b046c-2ad3-4876-bf22-5a2425c608be,sleeper,12469,Dylan Sampson,RB,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-0e6ee2a2-3ca5-4a81-a1fa-66bc8054e074,sleeper,12474,Woody Marks,RB,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-8ba5ead2-a4b9-481d-b60a-bdbf8bbefc65,sleeper,12481,Cam Skattebo,RB,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-81dffe9a-5ab3-4ed0-86b3-28df8cfa682a,sleeper,12484,Jayden Higgins,WR,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-342f0c77-e1f6-402d-a0cf-87377972be4b,sleeper,12489,RJ Harvey,RB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-c3198704-2a15-4786-9128-caeb43a461ab,sleeper,12490,Bhayshul Tuten,RB,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-4d7c46b4-abcc-4751-953d-f9b842aae67b,sleeper,12493,Oronde Gadsden,TE,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-1473bc41-d30e-43d8-9353-69ac2ae89784,sleeper,12501,Matthew Golden,WR,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-35d87e10-f262-4f5f-b621-7242cd901680,sleeper,12502,Gunnar Helm,TE,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-a33a8bb6-bb16-4a54-8792-2d65e2375327,sleeper,12504,Kaleb Johnson,RB,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-86e6c9c7-0eff-4278-b585-6927c61d332a,sleeper,12506,Harold Fannin,TE,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-c1e2148a-7c8f-41a8-831d-e2ecf44e5f08,sleeper,12507,Omarion Hampton,RB,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-fcf58d5e-1f15-423c-837c-4fe85a65e214,sleeper,12508,Jaxson Dart,QB,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-70e60abc-8397-48d8-9d11-0583909230f3,sleeper,12509,Tre' Harris,WR,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-0143ca22-3766-4306-92e6-ea5fd587421f,sleeper,12512,Quinshon Judkins,RB,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-dde19e9a-fe62-43fd-84ad-6ebe4ddb2e88,sleeper,12514,Emeka Egbuka,WR,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-75976f08-bdfe-4ca1-b8ff-164b5ed23897,sleeper,12517,Colston Loveland,TE,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-18b5fb20-026d-4d5a-9730-0dcc40e0b184,sleeper,12518,Tyler Warren,TE,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-0df1e879-9549-4ffb-ac58-d5e917717f65,sleeper,12519,Luther Burden,WR,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-dba6e29d-41fa-4396-84ff-9adfa9e714d6,sleeper,12522,Cam Ward,QB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-fa25d871-3ffa-44d2-b9d7-fe411a27c943,sleeper,12526,Tetairoa McMillan,WR,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-1a3f719e-db91-4c85-99f6-e6e0b76f0c45,sleeper,12527,Ashton Jeanty,RB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-d14d1cbc-267b-4d1f-b443-eb0345622591,sleeper,12529,TreVeyon Henderson,RB,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-ecfc9d2b-69da-4fea-bb44-8d70a9f799f7,sleeper,12530,Travis Hunter,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-e3a2c92d-1acc-4442-94c2-543b925b815b,sleeper,12533,Jacory Croskey-Merritt,RB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-4b96d26d-fa1e-4acb-b0bf-6bc7ea225341,sleeper,12534,Kyle Monangai,RB,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-e642cef8-c47a-4d8e-84b9-8b3bf05a2382,sleeper,12535,Isaac TeSlaa,WR,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-dcc0f400-37b3-416f-8b40-1a4afc01ab5c,sleeper,12545,Tyler Shough,QB,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-af0e08c1-0be8-4c32-9cd9-8c307859dc92,sleeper,13269,Fernando Mendoza,QB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-42d26231-1cd8-4b6d-9008-f0db4a8a7677,sleeper,13274,Germie Bernard,WR,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-f7678bd1-232d-4c4a-8830-4badbf795585,sleeper,13276,Omar Cooper,WR,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-eb0f4077-b6ad-4574-a408-fa7129f2c704,sleeper,13279,Carnell Tate,WR,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-89e64cd5-8768-4e40-8f5b-eb07f9706aec,sleeper,13281,Jordyn Tyson,WR,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-4dafbf00-dd34-4444-a3f4-d43fed4461a6,sleeper,13286,Jadarian Price,RB,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-71e36d05-ff30-41d0-abee-bf98257e7e2d,sleeper,13287,Jeremiyah Love,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-76bb36af-eeef-4d3b-ae33-1dea8b5e070d,sleeper,13288,Nicholas Singleton,RB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-ba30cd9d-e799-4ba2-ae34-6bccffd51f29,sleeper,13294,Makai Lemon,WR,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-fa6c6a75-8787-45a6-a3aa-9c19fd751787,sleeper,13298,KC Concepcion,WR,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-1b1f1a9d-4576-4a57-bfb1-8687ebdfaf9c,sleeper,13301,Antonio Williams,WR,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-4e66fcd0-2fe8-4a85-8c24-e1bcb4c4bb19,sleeper,13305,Mike Washington,RB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-fff7defa-7c7f-4c1e-a10b-c6122f757833,sleeper,13311,Chris Bell,WR,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-2bb5c036-bf08-4709-94e2-080380e56704,sleeper,13320,Zachariah Branch,WR,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-e491771b-4acc-421a-9551-46d5b592fa1e,sleeper,13330,Kenyon Sadiq,TE,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-22818d97-cb53-4691-a31c-b75745b7d0d8,sleeper,13337,Emmett Johnson,RB,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-acc71f61-611e-4749-8b5f-f4df3ca84cbd,sleeper,13345,Jonah Coleman,RB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-2801fccc-e740-4fe7-b1c5-16d33f16aef9,sleeper,13346,Denzel Boston,WR,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-2baab75a-c1eb-4fdc-9bb8-542cb47c89cb,sleeper,13347,Demond Claiborne,RB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-cc9bf519-3601-4686-85ba-8d43f61342fb,sleeper,13349,Eli Stowers,TE,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-06ebb835-f7ef-4902-b481-4eb0a3008d65,sleeper,13405,Kaytron Allen,RB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-1c14f813-305d-431a-bd20-7ff00e88bda3,sleeper,13414,Kaelon Black,RB,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-5550919a-ccfd-44f5-92c2-b5a25fad24b6,sleeper,13417,De'Zhaun Stribling,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-64da5b19-d672-41f0-a912-1cc3b9b418fa,sleeper,1466,Travis Kelce,TE,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-96570418-6161-4ea6-832f-920282aada04,sleeper,2133,Davante Adams,WR,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-14b600dd-b986-4d2a-a071-eb215a298eeb,sleeper,2216,Mike Evans,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-69313218-0153-4590-a8f0-4b1b26f51bc2,sleeper,2449,Stefon Diggs,WR,,fantasycalc_cross_id,approved,2026-07-18
PRC-99b81942-93ea-46fa-a60d-7a45786c6b0a,sleeper,3163,Jared Goff,QB,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-09a316ba-a285-4388-ab90-95f30fbed7c6,sleeper,3198,Derrick Henry,RB,BAL,fantasycalc_cross_id,approved,2026-07-18
PRC-8abdb6a5-3f20-4700-bb78-de9fad110fa9,sleeper,3214,Hunter Henry,TE,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-7410d21c-704a-41b8-9ddf-2eefd373dacf,sleeper,3294,Dak Prescott,QB,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-15d62b13-fecd-40fa-b084-3cbaaa0149b5,sleeper,3321,Tyreek Hill,WR,,fantasycalc_cross_id,approved,2026-07-18
PRC-6605ab5e-ff95-4bc3-b11c-450d48b42629,sleeper,4033,David Njoku,TE,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-93859a34-a0b3-4d48-aac0-f3da9b399f22,sleeper,4034,Christian McCaffrey,RB,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-7126c65b-05a8-4c39-94be-15d37ecc22df,sleeper,4035,Alvin Kamara,RB,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-d4fa73a7-26d4-4256-8991-3f9faa5cb975,sleeper,4037,Chris Godwin,WR,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-ddb78331-86ed-465f-8ac0-efa71a8826ea,sleeper,4046,Patrick Mahomes,QB,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-e9c3d931-1431-48c4-a43f-61ab1eb3b1a4,sleeper,4137,James Conner,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-58c518fc-f8e1-4150-86ad-f61f6ed070d2,sleeper,4199,Aaron Jones,RB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-10fc751b-a6df-42ff-b4c1-9a94d1839820,sleeper,421,Matthew Stafford,QB,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-7b412bf0-4677-4ea4-b153-02f439a8ebad,sleeper,4217,George Kittle,TE,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-1fa7c902-7968-44be-9da8-5badbc814950,sleeper,4866,Saquon Barkley,RB,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-1008bf70-629f-4f76-9309-d8dcee430b4c,sleeper,4881,Lamar Jackson,QB,BAL,fantasycalc_cross_id,approved,2026-07-18
PRC-ef50d2a7-d93c-44a5-a8d5-e3b166db2d05,sleeper,4892,Baker Mayfield,QB,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-d1aa6ece-c290-4a5b-ac91-b600d737816c,sleeper,4943,Sam Darnold,QB,SEA,fantasycalc_cross_id,approved,2026-07-18
